#unique transport name;origin-facility;destination-facility;tariff_name;Level-name (or 'null' if not specified);costValue;frequency/number-of-copies;list of commodity-value pairs;
Supplier_135_Plant_15_FTL||Supplier_135||Plant_15||FTL_DE_W-DE_W_100;Supplier_135;Plant_15;FTL||Supplier_135||Plant_15||FTL_DE_W-DE_W_100;null;2,29184999610007e+02;1,12499999808564e+00;2,29184999610007e+02;eId940;err;0,00000000000000e+00;
Supplier_136_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_136;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;one;2,52200000000000e+01;1,00000000000000e+00;2,52200000000000e+01;eId944;err;0,00000000000000e+00;
Supplier_137_Plant_15_FTL||Supplier_137||Plant_15||FTL_DE_W-DE_W_100;Supplier_137;Plant_15;FTL||Supplier_137||Plant_15||FTL_DE_W-DE_W_100;null;2,06400000000000e+02;1,00000000000000e+00;2,06400000000000e+02;eId953;err;0,00000000000000e+00;
Supplier_138_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_138;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;four;7,55100000000000e+01;1,00000000000000e+00;7,55100000000000e+01;eId956;err;0,00000000000000e+00;
Supplier_139_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_139;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;one;3,59000000000000e+01;1,00000000000000e+00;3,59000000000000e+01;eId965;err;0,00000000000000e+00;
Supplier_14_Hub_88_LTL||Current_LTL||LTL_GB-DE_W||1000;Supplier_14;Hub_88;LTL||Current_LTL||LTL_GB-DE_W||1000;one;3,63267536391000e+01;1,00000000000000e+00;7,26206233824226e+01;eId84;err;3,62938697433226e+01;
Supplier_14_Plant_5_FTL||Supplier_14||Plant_5||FTL_GB-GB_500;Supplier_14;Plant_5;FTL||Supplier_14||Plant_5||FTL_GB-GB_500;null;2,04889536678466e+03;4,23658113143514e+00;2,04889536678466e+03;eId88;err;0,00000000000000e+00;
Supplier_140_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_140;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;one;2,91857044961266e+01;1,15724442887100e+00;2,91857044961266e+01;eId969;err;0,00000000000000e+00;
Supplier_141_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_141;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;one;2,52200000000000e+01;1,00000000000000e+00;2,52200000000000e+01;eId975;err;0,00000000000000e+00;
Supplier_142_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_142;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;two;4,46200000000000e+01;1,00000000000000e+00;4,46200000000000e+01;eId981;err;0,00000000000000e+00;
Supplier_143_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_143;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;one;3,68436571436624e+01;1,02628571430814e+00;3,68436571436624e+01;eId987;err;0,00000000000000e+00;
Supplier_144_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_144;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;four;7,55100000000000e+01;1,00000000000000e+00;7,55100000000000e+01;eId995;err;0,00000000000000e+00;
Supplier_145_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_145;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;six;1,22303824947272e+02;1,11672593998605e+00;1,22303824947272e+02;eId999;err;0,00000000000000e+00;
Supplier_146_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_146;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;one;3,59000000000000e+01;1,00000000000000e+00;3,59000000000000e+01;eId1.007;err;0,00000000000000e+00;
Supplier_147_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_147;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;five;9,38600000000000e+01;1,00000000000000e+00;9,38600000000000e+01;eId1.011;err;0,00000000000000e+00;
Supplier_148_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_148;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;one;2,52200000000000e+01;1,00000000000000e+00;2,52200000000000e+01;eId1.017;err;0,00000000000000e+00;
Supplier_149_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_149;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||500;two;4,46200000000000e+01;1,00000000000000e+00;4,46200000000000e+01;eId1.024;err;0,00000000000000e+00;
Supplier_15_Hub_88_LTL||Current_LTL||LTL_GB-DE_W||1000;Supplier_15;Hub_88;LTL||Current_LTL||LTL_GB-DE_W||1000;four;9,66522268358798e+01;1,26491593817406e+00;9,66522268358798e+01;eId91;err;0,00000000000000e+00;
Supplier_150_Hub_88_LTL||Current_LTL||LTL_IT-DE_W||1000;Supplier_150;Hub_88;LTL||Current_LTL||LTL_IT-DE_W||1000;one;3,99754233693000e+01;1,00000000000000e+00;3,99754233693000e+01;eId1.030;err;0,00000000000000e+00;
