Results from runnning alns on input file instance AT-DE_W

Instance,Initial_Obj,Best_Obj,Run_Time,Segments,Segment_length
8497,9.0,3.0,0.0,0.0,0.0
8498,9.0,3.0,0.0,0.0,0.0
8499,9.0,3.0,0.0,0.0,0.0
8500,9.0,3.0,0.0,0.0,0.0
8501,0.0,0.0,0.0,0.0,0.0
8502,0.0,0.0,0.0,0.0,0.0
8503,0.0,0.0,0.0,0.0,0.0
8504,0.0,0.0,0.0,0.0,0.0
8505,0.0,0.0,0.0,0.0,0.0
8506,0.0,0.0,0.0,0.0,0.0
8507,0.0,0.0,0.0,0.0,0.0
8508,0.0,0.0,0.0,0.0,0.0
8509,0.0,0.0,0.0,0.0,0.0
8510,1.0,0.0,0.0,0.0,0.0
8511,1.0,0.0,0.0,0.0,0.0
8512,1.0,0.0,0.0,0.0,0.0
8513,1.0,1.0,0.0,0.0,0.0
8514,1.0,1.0,0.0,0.0,0.0
8515,1.0,2.0,0.0,0.0,0.0
8516,1.0,2.0,0.0,0.0,0.0
8517,1.0,2.0,0.0,0.0,0.0
8518,1.0,2.0,0.0,0.0,0.0
8519,1.0,2.0,0.0,0.0,0.0
8520,1.0,2.0,0.0,0.0,0.0
8521,1.0,3.0,0.0,0.0,0.0
8522,1.0,3.0,0.0,0.0,0.0
8523,1.0,3.0,0.0,0.0,0.0
8524,1.0,3.0,0.0,0.0,0.0
8525,1.0,3.0,0.0,0.0,0.0
8526,1.0,3.0,0.0,0.0,0.0
8527,1.0,3.0,0.0,0.0,0.0
8528,1.0,3.0,0.0,0.0,0.0
8529,1.0,4.0,0.0,0.0,0.0
8530,1.0,4.0,0.0,0.0,0.0
8531,1.0,4.0,0.0,0.0,0.0
8532,1.0,4.0,0.0,0.0,0.0
8533,1.0,4.0,0.0,0.0,0.0
8534,1.0,4.0,0.0,0.0,0.0
8535,1.0,4.0,0.0,0.0,0.0
8536,1.0,4.0,0.0,0.0,0.0
8537,2.0,4.0,0.0,0.0,0.0
8538,2.0,4.0,0.0,0.0,0.0
8539,2.0,4.0,0.0,0.0,0.0
8540,2.0,4.0,0.0,0.0,0.0
8541,2.0,4.0,0.0,0.0,0.0
8542,2.0,4.0,0.0,0.0,0.0
8543,2.0,4.0,0.0,0.0,0.0
8544,2.0,4.0,0.0,0.0,0.0
8545,2.0,4.0,0.0,0.0,0.0
8546,2.0,4.0,0.0,0.0,0.0
8547,3.0,4.0,0.0,0.0,0.0
8548,3.0,4.0,0.0,0.0,0.0
8549,3.0,4.0,0.0,0.0,0.0
8550,3.0,4.0,0.0,0.0,0.0
8551,3.0,4.0,0.0,0.0,0.0
8552,3.0,4.0,0.0,0.0,0.0
8553,3.0,4.0,0.0,0.0,0.0
8554,3.0,4.0,0.0,0.0,0.0
8555,3.0,5.0,0.0,0.0,0.0
8556,3.0,5.0,0.0,0.0,0.0
8557,3.0,5.0,0.0,0.0,0.0
8558,3.0,5.0,0.0,0.0,0.0
8559,3.0,5.0,0.0,0.0,0.0
8560,4.0,5.0,0.0,0.0,0.0
8561,4.0,5.0,0.0,0.0,0.0
8562,4.0,5.0,0.0,0.0,0.0
8563,4.0,5.0,0.0,0.0,0.0
8564,5.0,5.0,0.0,0.0,0.0
8565,5.0,5.0,0.0,0.0,0.0
8566,5.0,5.0,0.0,0.0,0.0
8567,6.0,5.0,0.0,0.0,0.0
8568,6.0,5.0,0.0,0.0,0.0
8569,6.0,5.0,0.0,0.0,0.0
8570,6.0,5.0,0.0,0.0,0.0
8571,6.0,5.0,0.0,0.0,0.0
8572,7.0,5.0,0.0,0.0,0.0
8573,7.0,5.0,0.0,0.0,0.0
8574,7.0,5.0,0.0,0.0,0.0
8575,7.0,5.0,0.0,0.0,0.0
8576,7.0,5.0,0.0,0.0,0.0
8577,7.0,5.0,0.0,0.0,0.0
8578,7.0,5.0,0.0,0.0,0.0
8579,7.0,5.0,0.0,0.0,0.0
8580,7.0,5.0,0.0,0.0,0.0
8581,7.0,5.0,0.0,0.0,0.0
8582,8.0,5.0,0.0,0.0,0.0
8583,9.0,5.0,0.0,0.0,0.0
8584,9.0,5.0,0.0,0.0,0.0
8585,9.0,5.0,0.0,0.0,0.0
8586,9.0,5.0,0.0,0.0,0.0
8587,10.0,5.0,0.0,0.0,0.0
8588,10.0,5.0,0.0,0.0,0.0
8589,10.0,5.0,0.0,0.0,0.0
8590,10.0,5.0,0.0,0.0,0.0
8591,10.0,5.0,0.0,0.0,0.0
8592,10.0,5.0,0.0,0.0,0.0
8593,11.0,5.0,0.0,0.0,0.0
8594,11.0,5.0,0.0,0.0,0.0
8595,12.0,5.0,0.0,0.0,0.0
8596,12.0,5.0,0.0,0.0,0.0
8597,12.0,5.0,0.0,0.0,0.0
8598,12.0,5.0,0.0,0.0,0.0
8599,12.0,5.0,0.0,0.0,0.0
8600,12.0,5.0,0.0,0.0,0.0
8601,0.0,0.0,0.0,0.0,0.0
8602,0.0,0.0,0.0,0.0,0.0
8603,0.0,1.0,0.0,0.0,0.0
8604,0.0,1.0,0.0,0.0,0.0
8605,0.0,2.0,0.0,0.0,0.0
8606,0.0,2.0,0.0,0.0,0.0
8607,0.0,2.0,0.0,0.0,0.0
8608,0.0,2.0,0.0,0.0,0.0
8609,0.0,2.0,0.0,0.0,0.0
8610,0.0,2.0,0.0,0.0,0.0
8611,0.0,2.0,0.0,0.0,0.0
8612,0.0,2.0,0.0,0.0,0.0
8613,0.0,2.0,0.0,0.0,0.0
8614,0.0,2.0,0.0,0.0,0.0
8615,0.0,2.0,0.0,0.0,0.0
8616,0.0,2.0,0.0,0.0,0.0
8617,0.0,2.0,0.0,0.0,0.0
8618,0.0,3.0,0.0,0.0,0.0
8619,0.0,3.0,0.0,0.0,0.0
8620,0.0,3.0,0.0,0.0,0.0
8621,0.0,3.0,0.0,0.0,0.0
8622,0.0,3.0,0.0,0.0,0.0
8623,1.0,3.0,0.0,0.0,0.0
8624,1.0,3.0,0.0,0.0,0.0
8625,1.0,3.0,0.0,0.0,0.0
8626,1.0,3.0,0.0,0.0,0.0
8627,1.0,3.0,0.0,0.0,0.0
8628,1.0,3.0,0.0,0.0,0.0
8629,1.0,3.0,0.0,0.0,0.0
8630,1.0,3.0,0.0,0.0,0.0
8631,1.0,3.0,0.0,0.0,0.0
8632,1.0,3.0,0.0,0.0,0.0
8633,1.0,3.0,0.0,0.0,0.0
8634,2.0,3.0,0.0,0.0,0.0
8635,2.0,3.0,0.0,0.0,0.0
8636,2.0,3.0,0.0,0.0,0.0
8637,2.0,3.0,0.0,0.0,0.0
8638,2.0,3.0,0.0,0.0,0.0
8639,2.0,3.0,0.0,0.0,0.0
8640,2.0,3.0,0.0,0.0,0.0
8641,2.0,3.0,0.0,0.0,0.0
8642,2.0,3.0,0.0,0.0,0.0
8643,2.0,3.0,0.0,0.0,0.0
8644,2.0,3.0,0.0,0.0,0.0
8645,2.0,3.0,0.0,0.0,0.0
8646,2.0,3.0,0.0,0.0,0.0
8647,2.0,3.0,0.0,0.0,0.0
8648,2.0,3.0,0.0,0.0,0.0
8649,2.0,3.0,0.0,0.0,0.0
8650,2.0,3.0,0.0,0.0,0.0
8651,2.0,3.0,0.0,0.0,0.0
8652,2.0,3.0,0.0,0.0,0.0
8653,2.0,3.0,0.0,0.0,0.0
8654,3.0,3.0,0.0,0.0,0.0
8655,3.0,3.0,0.0,0.0,0.0
8656,3.0,3.0,0.0,0.0,0.0
8657,3.0,3.0,0.0,0.0,0.0
8658,3.0,3.0,0.0,0.0,0.0
8659,4.0,3.0,0.0,0.0,0.0
8660,4.0,3.0,0.0,0.0,0.0
8661,4.0,4.0,0.0,0.0,0.0
8662,4.0,4.0,0.0,0.0,0.0
8663,4.0,4.0,0.0,0.0,0.0
8664,4.0,4.0,0.0,0.0,0.0
8665,4.0,4.0,0.0,0.0,0.0
8666,4.0,4.0,0.0,0.0,0.0
8667,4.0,4.0,0.0,0.0,0.0
8668,4.0,4.0,0.0,0.0,0.0
8669,4.0,4.0,0.0,0.0,0.0
8670,4.0,4.0,0.0,0.0,0.0
8671,4.0,4.0,0.0,0.0,0.0
8672,4.0,4.0,0.0,0.0,0.0
8673,4.0,4.0,0.0,0.0,0.0
8674,4.0,4.0,0.0,0.0,0.0
8675,4.0,4.0,0.0,0.0,0.0
8676,4.0,4.0,0.0,0.0,0.0
8677,4.0,4.0,0.0,0.0,0.0
8678,4.0,4.0,0.0,0.0,0.0
8679,4.0,4.0,0.0,0.0,0.0
8680,4.0,4.0,0.0,0.0,0.0
8681,5.0,4.0,0.0,0.0,0.0
8682,5.0,4.0,0.0,0.0,0.0
8683,5.0,4.0,0.0,0.0,0.0
8684,5.0,4.0,0.0,0.0,0.0
8685,5.0,4.0,0.0,0.0,0.0
8686,5.0,4.0,0.0,0.0,0.0
8687,5.0,4.0,0.0,0.0,0.0
8688,5.0,4.0,0.0,0.0,0.0
8689,5.0,4.0,0.0,0.0,0.0
8690,5.0,4.0,0.0,0.0,0.0
8691,5.0,4.0,0.0,0.0,0.0
8692,5.0,4.0,0.0,0.0,0.0
8693,6.0,4.0,0.0,0.0,0.0
8694,6.0,4.0,0.0,0.0,0.0
8695,6.0,4.0,0.0,0.0,0.0
8696,6.0,4.0,0.0,0.0,0.0
8697,6.0,4.0,0.0,0.0,0.0
8698,6.0,4.0,0.0,0.0,0.0
8699,6.0,4.0,0.0,0.0,0.0
8700,7.0,4.0,0.0,0.0,0.0
8701,0.0,0.0,0.0,0.0,0.0
8702,0.0,0.0,0.0,0.0,0.0
8703,0.0,0.0,0.0,0.0,0.0
8704,0.0,0.0,0.0,0.0,0.0
8705,0.0,0.0,0.0,0.0,0.0
8706,0.0,0.0,0.0,0.0,0.0
8707,0.0,0.0,0.0,0.0,0.0
8708,0.0,0.0,0.0,0.0,0.0
8709,0.0,0.0,0.0,0.0,0.0
8710,0.0,0.0,0.0,0.0,0.0
8711,0.0,0.0,0.0,0.0,0.0
8712,0.0,0.0,0.0,0.0,0.0
8713,0.0,0.0,0.0,0.0,0.0
8714,0.0,0.0,0.0,0.0,0.0
8715,0.0,0.0,0.0,0.0,0.0
8716,0.0,0.0,0.0,0.0,0.0
8717,0.0,0.0,0.0,0.0,0.0
8718,0.0,0.0,0.0,0.0,0.0
8719,0.0,0.0,0.0,0.0,0.0
8720,0.0,0.0,0.0,0.0,0.0
8721,0.0,0.0,0.0,0.0,0.0
8722,1.0,0.0,0.0,0.0,0.0
8723,1.0,0.0,0.0,0.0,0.0
8724,1.0,0.0,0.0,0.0,0.0
8725,1.0,0.0,0.0,0.0,0.0
8726,1.0,1.0,0.0,0.0,0.0
8727,1.0,1.0,0.0,0.0,0.0
8728,2.0,1.0,0.0,0.0,0.0
8729,2.0,2.0,0.0,0.0,0.0
8730,2.0,2.0,0.0,0.0,0.0
8731,2.0,2.0,0.0,0.0,0.0
8732,2.0,2.0,0.0,0.0,0.0
8733,2.0,2.0,0.0,0.0,0.0
8734,2.0,2.0,0.0,0.0,0.0
8735,2.0,2.0,0.0,0.0,0.0
8736,2.0,2.0,0.0,0.0,0.0
8737,2.0,2.0,0.0,0.0,0.0
8738,2.0,2.0,0.0,0.0,0.0
8739,2.0,2.0,0.0,0.0,0.0
8740,2.0,2.0,0.0,0.0,0.0
8741,2.0,2.0,0.0,0.0,0.0
8742,2.0,2.0,0.0,0.0,0.0
8743,2.0,3.0,0.0,0.0,0.0
8744,2.0,3.0,0.0,0.0,0.0
8745,2.0,3.0,0.0,0.0,0.0
8746,2.0,4.0,0.0,0.0,0.0
8747,2.0,4.0,0.0,0.0,0.0
8748,2.0,4.0,0.0,0.0,0.0
8749,2.0,4.0,0.0,0.0,0.0
8750,2.0,4.0,0.0,0.0,0.0
8751,2.0,4.0,0.0,0.0,0.0
8752,2.0,4.0,0.0,0.0,0.0
8753,2.0,4.0,0.0,0.0,0.0
8754,2.0,4.0,0.0,0.0,0.0
8755,2.0,4.0,0.0,0.0,0.0
8756,2.0,4.0,0.0,0.0,0.0
8757,2.0,4.0,0.0,0.0,0.0
8758,2.0,4.0,0.0,0.0,0.0
8759,2.0,4.0,0.0,0.0,0.0
8760,2.0,4.0,0.0,0.0,0.0
8761,2.0,4.0,0.0,0.0,0.0
8762,2.0,4.0,0.0,0.0,0.0
8763,2.0,4.0,0.0,0.0,0.0
8764,2.0,4.0,0.0,0.0,0.0
8765,2.0,4.0,0.0,0.0,0.0
8766,2.0,4.0,0.0,0.0,0.0
8767,2.0,4.0,0.0,0.0,0.0
8768,3.0,4.0,0.0,0.0,0.0
8769,4.0,4.0,0.0,0.0,0.0
8770,5.0,4.0,0.0,0.0,0.0
8771,5.0,4.0,0.0,0.0,0.0
8772,5.0,4.0,0.0,0.0,0.0
8773,5.0,4.0,0.0,0.0,0.0
8774,5.0,4.0,0.0,0.0,0.0
8775,5.0,4.0,0.0,0.0,0.0
8776,5.0,4.0,0.0,0.0,0.0
8777,5.0,4.0,0.0,0.0,0.0
8778,5.0,4.0,0.0,0.0,0.0
8779,5.0,5.0,0.0,0.0,0.0
8780,5.0,5.0,0.0,0.0,0.0
8781,5.0,5.0,0.0,0.0,0.0
8782,5.0,5.0,0.0,0.0,0.0
8783,5.0,5.0,0.0,0.0,0.0
8784,6.0,5.0,0.0,0.0,0.0
8785,6.0,5.0,0.0,0.0,0.0
8786,6.0,5.0,0.0,0.0,0.0
8787,6.0,5.0,0.0,0.0,0.0
8788,6.0,5.0,0.0,0.0,0.0
8789,6.0,5.0,0.0,0.0,0.0
8790,6.0,5.0,0.0,0.0,0.0
8791,6.0,5.0,0.0,0.0,0.0
8792,7.0,5.0,0.0,0.0,0.0
8793,7.0,5.0,0.0,0.0,0.0
8794,7.0,5.0,0.0,0.0,0.0
8795,7.0,5.0,0.0,0.0,0.0
8796,7.0,5.0,0.0,0.0,0.0
8797,7.0,5.0,0.0,0.0,0.0
8798,7.0,5.0,0.0,0.0,0.0
8799,7.0,5.0,0.0,0.0,0.0
8800,7.0,5.0,0.0,0.0,0.0
8801,0.0,0.0,0.0,0.0,0.0
8802,0.0,0.0,0.0,0.0,0.0
8803,0.0,0.0,0.0,0.0,0.0
8804,0.0,0.0,0.0,0.0,0.0
8805,0.0,1.0,0.0,0.0,0.0
8806,0.0,1.0,0.0,0.0,0.0
8807,0.0,1.0,0.0,0.0,0.0
8808,0.0,1.0,0.0,0.0,0.0
8809,0.0,1.0,0.0,0.0,0.0
8810,0.0,1.0,0.0,0.0,0.0
8811,0.0,1.0,0.0,0.0,0.0
8812,0.0,1.0,0.0,0.0,0.0
8813,0.0,1.0,0.0,0.0,0.0
8814,1.0,1.0,0.0,0.0,0.0
8815,1.0,1.0,0.0,0.0,0.0
8816,1.0,1.0,0.0,0.0,0.0
8817,1.0,1.0,0.0,0.0,0.0
8818,1.0,1.0,0.0,0.0,0.0
8819,1.0,1.0,0.0,0.0,0.0
8820,1.0,1.0,0.0,0.0,0.0
8821,1.0,1.0,0.0,0.0,0.0
8822,1.0,1.0,0.0,0.0,0.0
8823,1.0,1.0,0.0,0.0,0.0
8824,1.0,1.0,0.0,0.0,0.0
8825,1.0,2.0,0.0,0.0,0.0
8826,1.0,2.0,0.0,0.0,0.0
8827,1.0,2.0,0.0,0.0,0.0
8828,2.0,2.0,0.0,0.0,0.0
8829,3.0,2.0,0.0,0.0,0.0
8830,3.0,2.0,0.0,0.0,0.0
8831,4.0,2.0,0.0,0.0,0.0
8832,4.0,2.0,0.0,0.0,0.0
8833,4.0,2.0,0.0,0.0,0.0
8834,4.0,2.0,0.0,0.0,0.0
8835,4.0,2.0,0.0,0.0,0.0
8836,4.0,2.0,0.0,0.0,0.0
8837,4.0,2.0,0.0,0.0,0.0
8838,4.0,2.0,0.0,0.0,0.0
8839,4.0,2.0,0.0,0.0,0.0
8840,4.0,2.0,0.0,0.0,0.0
8841,4.0,2.0,0.0,0.0,0.0
8842,4.0,2.0,0.0,0.0,0.0
8843,4.0,2.0,0.0,0.0,0.0
8844,4.0,2.0,0.0,0.0,0.0
8845,4.0,2.0,0.0,0.0,0.0
8846,4.0,2.0,0.0,0.0,0.0
8847,4.0,2.0,0.0,0.0,0.0
8848,4.0,2.0,0.0,0.0,0.0
8849,4.0,2.0,0.0,0.0,0.0
8850,4.0,2.0,0.0,0.0,0.0
8851,4.0,2.0,0.0,0.0,0.0
8852,5.0,2.0,0.0,0.0,0.0
8853,5.0,2.0,0.0,0.0,0.0
8854,5.0,2.0,0.0,0.0,0.0
8855,5.0,2.0,0.0,0.0,0.0
8856,5.0,2.0,0.0,0.0,0.0
8857,5.0,2.0,0.0,0.0,0.0
8858,6.0,2.0,0.0,0.0,0.0
8859,6.0,2.0,0.0,0.0,0.0
8860,6.0,2.0,0.0,0.0,0.0
8861,6.0,2.0,0.0,0.0,0.0
8862,6.0,2.0,0.0,0.0,0.0
8863,6.0,2.0,0.0,0.0,0.0
8864,6.0,2.0,0.0,0.0,0.0
8865,6.0,2.0,0.0,0.0,0.0
8866,6.0,2.0,0.0,0.0,0.0
8867,6.0,2.0,0.0,0.0,0.0
8868,6.0,2.0,0.0,0.0,0.0
8869,6.0,2.0,0.0,0.0,0.0
8870,6.0,2.0,0.0,0.0,0.0
8871,6.0,2.0,0.0,0.0,0.0
8872,6.0,2.0,0.0,0.0,0.0
8873,6.0,2.0,0.0,0.0,0.0
8874,6.0,2.0,0.0,0.0,0.0
8875,6.0,2.0,0.0,0.0,0.0
8876,6.0,2.0,0.0,0.0,0.0
8877,6.0,2.0,0.0,0.0,0.0
8878,6.0,3.0,0.0,0.0,0.0
8879,6.0,3.0,0.0,0.0,0.0
8880,6.0,3.0,0.0,0.0,0.0
8881,6.0,3.0,0.0,0.0,0.0
8882,6.0,3.0,0.0,0.0,0.0
8883,6.0,3.0,0.0,0.0,0.0
8884,6.0,3.0,0.0,0.0,0.0
8885,7.0,3.0,0.0,0.0,0.0
8886,7.0,4.0,0.0,0.0,0.0
8887,7.0,4.0,0.0,0.0,0.0
8888,8.0,4.0,0.0,0.0,0.0
8889,8.0,4.0,0.0,0.0,0.0
8890,8.0,4.0,0.0,0.0,0.0
8891,8.0,4.0,0.0,0.0,0.0
8892,8.0,4.0,0.0,0.0,0.0
8893,8.0,4.0,0.0,0.0,0.0
8894,8.0,4.0,0.0,0.0,0.0
8895,8.0,4.0,0.0,0.0,0.0
8896,8.0,4.0,0.0,0.0,0.0
8897,8.0,4.0,0.0,0.0,0.0
8898,8.0,4.0,0.0,0.0,0.0
8899,9.0,4.0,0.0,0.0,0.0
8900,9.0,4.0,0.0,0.0,0.0
8901,0.0,0.0,0.0,0.0,0.0
8902,0.0,1.0,0.0,0.0,0.0
8903,0.0,1.0,0.0,0.0,0.0
8904,0.0,1.0,0.0,0.0,0.0
8905,0.0,1.0,0.0,0.0,0.0
8906,0.0,1.0,0.0,0.0,0.0
8907,0.0,1.0,0.0,0.0,0.0
8908,0.0,1.0,0.0,0.0,0.0
8909,1.0,1.0,0.0,0.0,0.0
8910,2.0,1.0,0.0,0.0,0.0
8911,2.0,1.0,0.0,0.0,0.0
8912,2.0,1.0,0.0,0.0,0.0
8913,2.0,1.0,0.0,0.0,0.0
8914,2.0,2.0,0.0,0.0,0.0
8915,2.0,2.0,0.0,0.0,0.0
8916,2.0,2.0,0.0,0.0,0.0
8917,2.0,2.0,0.0,0.0,0.0
8918,2.0,2.0,0.0,0.0,0.0
8919,2.0,2.0,0.0,0.0,0.0
8920,3.0,2.0,0.0,0.0,0.0
8921,3.0,2.0,0.0,0.0,0.0
8922,3.0,2.0,0.0,0.0,0.0
8923,3.0,2.0,0.0,0.0,0.0
8924,3.0,2.0,0.0,0.0,0.0
8925,3.0,2.0,0.0,0.0,0.0
8926,3.0,2.0,0.0,0.0,0.0
8927,4.0,2.0,0.0,0.0,0.0
8928,4.0,3.0,0.0,0.0,0.0
8929,4.0,3.0,0.0,0.0,0.0
8930,4.0,3.0,0.0,0.0,0.0
8931,4.0,3.0,0.0,0.0,0.0
8932,4.0,3.0,0.0,0.0,0.0
8933,4.0,3.0,0.0,0.0,0.0
8934,4.0,4.0,0.0,0.0,0.0
8935,4.0,4.0,0.0,0.0,0.0
8936,4.0,4.0,0.0,0.0,0.0
8937,4.0,4.0,0.0,0.0,0.0
8938,4.0,4.0,0.0,0.0,0.0
8939,4.0,4.0,0.0,0.0,0.0
8940,4.0,4.0,0.0,0.0,0.0
8941,4.0,4.0,0.0,0.0,0.0
8942,4.0,4.0,1.0,0.0,0.0
8943,4.0,4.0,1.0,0.0,0.0
8944,4.0,4.0,1.0,0.0,0.0
8945,4.0,4.0,1.0,0.0,0.0
8946,5.0,4.0,1.0,0.0,0.0
8947,6.0,4.0,1.0,0.0,0.0
8948,6.0,4.0,1.0,0.0,0.0
8949,6.0,4.0,1.0,0.0,0.0
8950,6.0,4.0,1.0,0.0,0.0
8951,7.0,4.0,1.0,0.0,0.0
8952,7.0,4.0,1.0,0.0,0.0
8953,7.0,4.0,1.0,0.0,0.0
8954,7.0,4.0,1.0,0.0,0.0
8955,7.0,5.0,1.0,0.0,0.0
8956,7.0,5.0,1.0,0.0,0.0
8957,7.0,5.0,1.0,0.0,0.0
8958,7.0,6.0,1.0,0.0,0.0
8959,7.0,6.0,1.0,0.0,0.0
8960,7.0,6.0,1.0,0.0,0.0
8961,7.0,6.0,1.0,0.0,0.0
8962,7.0,6.0,1.0,0.0,0.0
8963,7.0,6.0,1.0,0.0,0.0
8964,7.0,6.0,1.0,0.0,0.0
8965,7.0,6.0,1.0,0.0,0.0
8966,7.0,6.0,1.0,0.0,0.0
8967,7.0,6.0,1.0,0.0,0.0
8968,7.0,7.0,1.0,0.0,0.0
8969,7.0,7.0,1.0,0.0,0.0
8970,7.0,7.0,1.0,0.0,0.0
8971,7.0,7.0,1.0,0.0,0.0
8972,7.0,7.0,1.0,0.0,0.0
8973,7.0,7.0,1.0,0.0,0.0
8974,7.0,7.0,1.0,0.0,0.0
8975,7.0,7.0,1.0,0.0,0.0
8976,15.0,7.0,1.0,0.0,0.0
8977,15.0,7.0,1.0,0.0,0.0
8978,15.0,7.0,1.0,0.0,0.0
8979,15.0,7.0,1.0,0.0,0.0
8980,15.0,7.0,1.0,0.0,0.0
8981,15.0,7.0,1.0,0.0,0.0
8982,15.0,7.0,1.0,0.0,0.0
8983,15.0,7.0,1.0,0.0,0.0
8984,15.0,7.0,1.0,0.0,0.0
8985,15.0,7.0,1.0,0.0,0.0
8986,16.0,7.0,1.0,0.0,0.0
8987,16.0,8.0,1.0,0.0,0.0
8988,16.0,8.0,1.0,0.0,0.0
8989,16.0,8.0,1.0,0.0,0.0
8990,16.0,8.0,1.0,0.0,0.0
8991,16.0,8.0,1.0,0.0,0.0
8992,16.0,8.0,1.0,0.0,0.0
8993,16.0,8.0,1.0,0.0,0.0
8994,16.0,9.0,1.0,0.0,0.0
8995,16.0,9.0,1.0,0.0,0.0
8996,16.0,9.0,2.0,0.0,0.0
8997,16.0,9.0,2.0,0.0,0.0
8998,16.0,9.0,2.0,0.0,0.0
8999,16.0,9.0,2.0,0.0,0.0
9000,16.0,9.0,2.0,0.0,0.0
9001,0.0,0.0,0.0,0.0,0.0
9002,0.0,0.0,0.0,0.0,0.0
9003,0.0,0.0,0.0,0.0,0.0
9004,1.0,0.0,0.0,0.0,0.0
9005,1.0,0.0,0.0,0.0,0.0
9006,1.0,0.0,0.0,0.0,0.0
9007,1.0,0.0,0.0,0.0,0.0
9008,1.0,0.0,0.0,0.0,0.0
9009,1.0,0.0,0.0,0.0,0.0
9010,2.0,0.0,0.0,0.0,0.0
9011,2.0,0.0,0.0,0.0,0.0
9012,2.0,0.0,0.0,0.0,0.0
9013,2.0,0.0,0.0,0.0,0.0
9014,2.0,0.0,0.0,0.0,0.0
9015,2.0,0.0,0.0,0.0,0.0
9016,2.0,0.0,0.0,0.0,0.0
9017,2.0,1.0,0.0,0.0,0.0
9018,2.0,1.0,0.0,0.0,0.0
9019,2.0,1.0,0.0,0.0,0.0
9020,2.0,1.0,0.0,0.0,0.0
9021,2.0,1.0,0.0,0.0,0.0
9022,2.0,1.0,0.0,0.0,0.0
9023,2.0,1.0,0.0,0.0,0.0
9024,2.0,1.0,0.0,0.0,0.0
9025,2.0,1.0,0.0,0.0,0.0
9026,2.0,1.0,0.0,0.0,0.0
9027,2.0,1.0,0.0,0.0,0.0
9028,2.0,1.0,0.0,0.0,0.0
9029,3.0,1.0,0.0,0.0,0.0
9030,3.0,1.0,0.0,0.0,0.0
9031,11.0,1.0,0.0,0.0,0.0
9032,11.0,1.0,0.0,0.0,0.0
9033,12.0,1.0,0.0,0.0,0.0
9034,13.0,1.0,0.0,0.0,0.0
9035,13.0,1.0,0.0,0.0,0.0
9036,14.0,1.0,0.0,0.0,0.0
9037,14.0,1.0,0.0,0.0,0.0
9038,14.0,1.0,0.0,0.0,0.0
9039,14.0,1.0,0.0,0.0,0.0
9040,14.0,1.0,0.0,0.0,0.0
9041,14.0,2.0,0.0,0.0,0.0
9042,14.0,2.0,0.0,0.0,0.0
9043,14.0,2.0,0.0,0.0,0.0
9044,14.0,2.0,0.0,0.0,0.0
9045,14.0,2.0,0.0,0.0,0.0
9046,14.0,2.0,0.0,0.0,0.0
9047,14.0,2.0,0.0,0.0,0.0
9048,14.0,2.0,0.0,0.0,0.0
9049,14.0,2.0,0.0,0.0,0.0
9050,14.0,2.0,0.0,0.0,0.0
9051,14.0,2.0,0.0,0.0,0.0
9052,14.0,2.0,0.0,0.0,0.0
9053,14.0,2.0,0.0,0.0,0.0
9054,15.0,2.0,0.0,0.0,0.0
9055,15.0,2.0,0.0,0.0,0.0
9056,15.0,3.0,0.0,0.0,0.0
9057,15.0,3.0,0.0,0.0,0.0
9058,15.0,3.0,0.0,0.0,0.0
9059,15.0,3.0,0.0,0.0,0.0
9060,16.0,3.0,0.0,0.0,0.0
9061,17.0,3.0,0.0,0.0,0.0
9062,17.0,3.0,0.0,0.0,0.0
9063,17.0,3.0,0.0,0.0,0.0
9064,17.0,3.0,0.0,0.0,0.0
9065,17.0,3.0,0.0,0.0,0.0
9066,17.0,3.0,0.0,0.0,0.0
9067,18.0,3.0,0.0,0.0,0.0
9068,18.0,3.0,0.0,0.0,0.0
9069,18.0,3.0,0.0,0.0,0.0
9070,18.0,3.0,0.0,0.0,0.0
9071,18.0,3.0,0.0,0.0,0.0
9072,18.0,3.0,0.0,0.0,0.0
9073,18.0,3.0,0.0,0.0,0.0
9074,18.0,3.0,0.0,0.0,0.0
9075,18.0,4.0,0.0,0.0,0.0
9076,18.0,4.0,0.0,0.0,0.0
9077,18.0,4.0,0.0,0.0,0.0
9078,18.0,4.0,0.0,0.0,0.0
9079,18.0,4.0,0.0,0.0,0.0
9080,18.0,4.0,0.0,0.0,0.0
9081,18.0,4.0,0.0,0.0,0.0
9082,18.0,4.0,0.0,0.0,0.0
9083,18.0,4.0,0.0,0.0,0.0
9084,18.0,4.0,0.0,0.0,0.0
9085,18.0,4.0,0.0,0.0,0.0
9086,18.0,4.0,0.0,0.0,0.0
9087,18.0,4.0,0.0,0.0,0.0
9088,18.0,4.0,0.0,0.0,0.0
9089,18.0,4.0,0.0,0.0,0.0
9090,18.0,4.0,0.0,0.0,0.0
9091,18.0,4.0,0.0,0.0,0.0
9092,18.0,4.0,0.0,0.0,0.0
9093,18.0,4.0,0.0,0.0,0.0
9094,19.0,4.0,0.0,0.0,0.0
9095,19.0,5.0,0.0,0.0,0.0
9096,19.0,5.0,0.0,0.0,0.0
9097,20.0,5.0,0.0,0.0,0.0
9098,20.0,5.0,0.0,0.0,0.0
9099,20.0,5.0,0.0,0.0,0.0
9100,20.0,5.0,0.0,0.0,0.0
9101,0.0,0.0,0.0,0.0,0.0
9102,0.0,0.0,0.0,0.0,0.0
